Event,Sample_No.,Altitude,Group,Superfamily,Family,Genus,Species,Sex,Subfamily,Tribe,Code,Species_previous,W_length,B_length,TT_Weight,RS_Weight_with_pin,RS_Weight_pin,RS_Weight,秤重,note,已量針,RS_Weight(old),RS_Weight_old,Hot,Cold,Temp_min,Temp_max,Temp_avg ,Hot,Cold,Temp_min,Temp_max,Temp_avg,,Coll_data,Coll_date,coll_temp,species_meanCT,Note
MCTT,103,2993,macromoth,Noctuoidea,Noctuidae,Diarsia,Diarsia yoshimotoi,,,,346205,Diarsia yoshimotoi,17.77,16.06,0.0405,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,104,2993,macromoth,Noctuoidea,Erebidae,Hypospila,Hypospila bolinoides,female,,,346409,Hypospila bolinoides,21.14,16.88,0.0517,,,,,,,,,1,0,36.4,40.8,38.7,1,0,36.4,40.8,38.7,,,18-VIII-2015,12.11926823,40.63333333,
MCTT,105,2993,macromoth,Noctuoidea,Noctuidae,Tiracola,Tiracola aureata,,,,413194,Tiracola plagiata,26.51,21.53,0.0992,,,,,,,,,0,1,1.2,3.1,2.6,0,1,1.2,3.1,2.6,,,18-VIII-2015,12.11926823,2.352173913,
MCTT,106,2993,macromoth,Noctuoidea,Erebidae,Rusicada,Rusicada fulvida,,,,346003,Rusicada fulvida,24.22,21.68,0.1388,,,,,,,,,0,1,1.3,4.9,4.2,0,1,1.3,4.9,4.2,,,18-VIII-2015,12.11926823,4.2,
MCTT,107,2993,macromoth,Noctuoidea,Erebidae,Taicallimorpha,Taicallimorpha albipuncta,,,,343812,Taicallimorpha albipuncta,39.34,24.17,0.1359,,,,,,,,,0,1,1.1,3.7,2.8,0,1,1.1,3.7,2.8,,,18-VIII-2015,12.11926823,3.18,
MCTT,108,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,38.25,31.24,0.0543,,,,,,,,,0,1,-2.2,-1.6,-1.8,0,1,-2.2,-1.6,-1.8,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,109,2993,macromoth,Noctuoidea,Noctuidae,Diarsia,Diarsia arenosoides,,,,346193,Diarsia arenosoides,16.6,13.03,0.031,,,,,,,,,1,0,40.8,42.3,41.5,1,0,40.8,42.3,41.5,,,18-VIII-2015,12.11926823,39.52857143,
MCTT,110,2993,macromoth,Bombycoidea,Sphingidae,Agrius,Agrius convolvuli,,,,347631,Agrius convolvuli,47.58,40.62,0.6066,,,,,,,,,0,1,2.3,12.3,9.6,0,1,2.3,12.3,9.6,,,18-VIII-2015,12.11926823,9.6,pinned
MCTT,111,2993,macromoth,Noctuoidea,Erebidae,Eudocima,Eudocima phalonia,,,,346603,Eudocima phalonia,46.91,30.16,0.4663,,,,,,,,,1,0,41,45,43.6,1,0,41,45,43.6,,,18-VIII-2015,12.11926823,43.6,
MCTT,112,2993,macromoth,Geometroidea,Geometridae,Arichanna,Arichanna picaria,,,,344676,Arichanna picaria,28.67,21.92,0.0666,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,113,2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,Specimen lost
MCTT,114,2993,macromoth,Noctuoidea,Erebidae,Avatha,Avatha chinensis,,,,346051,Avatha chinensis,23.14,20.09,0.11339,,,,,,,,,0,1,2.4,4.5,3.5,0,1,2.4,4.5,3.5,,,18-VIII-2015,12.11926823,2.28125,
MCTT,115,2993,macromoth,Noctuoidea,Erebidae,Hypospila,Hypospila bolinoides,female,,,346409,Hypospila bolinoides,21.4,15.86,0.0529,,,,,,,,,1,0,37.3,41.4,39.4,1,0,37.3,41.4,39.4,,,18-VIII-2015,12.11926823,40.63333333,
MCTT,116,2993,macromoth,Noctuoidea,Erebidae,Hypocala,Hypocala subsatura,,,,346400,Hypocala subsatura,20.56,20.1,0.1012,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,117,2993,macromoth,Noctuoidea,Noctuidae,Mythimna,Mythimna bistrigata,,,,346493,Mythimna bistrigata,16.17,13.39,0.0293,,,,,,,,,0,1,-2.2,-0.9,-1.6,0,1,-2.2,-0.9,-1.6,,,18-VIII-2015,12.11926823,-1.6,
MCTT,118,2993,macromoth,Noctuoidea,Noctuidae,Apamea,Apamea taiwana,,,,346022,Apamea taiwana,20.2,14.98,0.0484,,,,,,,,,0,1,1.7,4.1,3.4,0,1,1.7,4.1,3.4,,,18-VIII-2015,12.11926823,3.575,
MCTT,119,2993,macromoth,Lasiocampoidea,Lasiocampidae,Euthrix,Euthrix tamahonis,,,,345536,Euthrix tamahonis,18.82,16.07,0.0767,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,120,2993,macromoth,Noctuoidea,Erebidae,Daddala,Daddala lucilla,,,,346189,Daddala lucilla,24.66,19.48,0.1062,,,,,,,,,0,1,-1.5,0.4,-0.2,0,1,-1.5,0.4,-0.2,,,18-VIII-2015,12.11926823,0.025,
MCTT,121,2993,macromoth,Noctuoidea,Erebidae,Avatha,Avatha chinensis,,,,346051,Avatha chinensis,22.65,20.01,0.1091,,,,,,,,,0,1,-1.1,0.4,-0.1,0,1,-1.1,0.4,-0.1,,,18-VIII-2015,12.11926823,2.28125,
MCTT,122,2993,macromoth,Noctuoidea,Erebidae,Thyas,Thyas juno,,,,346796,Thyas juno,45.14,31.91,0.3559,,,,,,,,,1,0,41.2,45.3,42.5,1,0,41.2,45.3,42.5,,,18-VIII-2015,12.11926823,42.5,
MCTT,123,2993,macromoth,Noctuoidea,Erebidae,Artena,Artena dotata,,,,346028,Artena dotata,34.56,26.06,0.3177,,,,,,,,,1,0,40.8,42.1,41.3,1,0,40.8,42.1,41.3,,,18-VIII-2015,12.11926823,41.3,
MCTT,124,2993,macromoth,Noctuoidea,Noctuidae,Tiracola,Tiracola aureata,,,,413194,Tiracola plagiata,24.82,19.88,0.1065,,,,,,,,,0,1,-0.7,1.9,1.1,0,1,-0.7,1.9,1.1,,,18-VIII-2015,12.11926823,2.352173913,
MCTT,125,2993,macromoth,Noctuoidea,Noctuidae,Mythimna,Mythimna radiata,,,,346524,Mythimna radiata,16.02,12.44,0.038,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,126,2993,macromoth,Noctuoidea,Noctuidae,Panthea,Panthea grisea,,,,347262,Panthea grisea,18.58,16.23,0.0704,,,,,,,,,0,1,5.3,8,7.1,0,1,5.3,8,7.1,,,18-VIII-2015,12.11926823,2.866666667,
MCTT,127,2993,macromoth,Noctuoidea,Noctuidae,Tiracola,Tiracola aureata,,,,413194,Tiracola plagiata,24.94,22.38,0.0967,,,,,,,,,0,1,-0.2,2.3,1,0,1,-0.2,2.3,1,,,18-VIII-2015,12.11926823,2.352173913,
MCTT,128,2993,macromoth,Geometroidea,Geometridae,Alcis,Alcis taiwanovariegata,,,,404682,Alcis taiwanovariegata,16.42,10.96,0.02,,,,,,,,,1,0,39.4,40.9,40.1,1,0,39.4,40.9,40.1,,,18-VIII-2015,12.11926823,41.76363636,[破損]
MCTT,129,2993,macromoth,Noctuoidea,Erebidae,Taicallimorpha,Taicallimorpha albipuncta,,,,343812,Taicallimorpha albipuncta,39.42,23.73,0.1372,,,,,,,,,1,0,37.4,41.5,39.4,1,0,37.4,41.5,39.4,,,18-VIII-2015,12.11926823,38.3047619,
MCTT,130,2993,macromoth,Noctuoidea,Nolidae,Risoba,Risoba yanagitai,,,,431480,Risoba yanagitai,15.88,15.57,0.0473,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,131,2993,macromoth,Geometroidea,Geometridae,Pogonopygia,Pogonopygia pavida pavida,,,,414117,Pogonopygia pavida pavida,27.94,17.06,0.0398,,,,,,,,,1,0,38.7,42,40.4,1,0,38.7,42,40.4,,,18-VIII-2015,12.11926823,41.07272727,
MCTT,132,2993,macromoth,Noctuoidea,Noctuidae,Diarsia,Diarsia cia,,,,346196,Diarsia cia,11.24,14.49,0.0411,,,,,,,,,0,1,-1.2,0.3,-0.3,0,1,-1.2,0.3,-0.3,,,18-VIII-2015,12.11926823,-0.333333333,
MCTT,133,2993,macromoth,Noctuoidea,Erebidae,Hypocala,Hypocala subsatura,,,,346400,Hypocala subsatura,19.29,16.8,0.0552,,,,,,,,,1,0,37.3,39.8,38.8,1,0,37.3,39.8,38.8,,,18-VIII-2015,12.11926823,43.4537037,
MCTT,134,2993,macromoth,Noctuoidea,Erebidae,Hypocala,Hypocala subsatura,,,,346400,Hypocala subsatura,17.88,16.77,0.1068,,,,,,,,,0,1,0.8,2.2,1.6,0,1,0.8,2.2,1.6,,,18-VIII-2015,12.11926823,4.515714286,
MCTT,135,2993,macromoth,Noctuoidea,Erebidae,Daddala,Daddala lucilla,,,,346189,Daddala lucilla,22.43,18.25,0.091,,,,,,,,,1,0,39.9,41.5,40.8,1,0,39.9,41.5,40.8,,,18-VIII-2015,12.11926823,41.16,
MCTT,136,2993,macromoth,Noctuoidea,Noctuidae,Peridroma,Peridroma saucia,,,,346645,Peridroma saucia,20.36,17.57,0.0659,,,,,,,,,0,1,-0.2,2.4,1.7,0,1,-0.2,2.4,1.7,,,18-VIII-2015,12.11926823,-0.2,
MCTT,137,2993,macromoth,Noctuoidea,Noctuidae,Euplexidia,Euplexidia pallidivirens,,,,346287,Euplexidia pallidivirens,18.4,15.7,0.0449,,,,,,,,,0,1,1.1,3.6,2.6,0,1,1.1,3.6,2.6,,,18-VIII-2015,12.11926823,-0.055,
MCTT,138,2993,macromoth,Noctuoidea,Erebidae,Bastilla,Bastilla acuta acuta,,,,346224,Bastilla acuta acuta,26.49,17.55,0.0915,,,,,,,,,1,0,47.3,41.2,46.5,1,0,47.3,41.2,46.5,,,18-VIII-2015,12.11926823,46.5,
MCTT,139,2993,macromoth,Noctuoidea,Noctuidae,Axylia,Axylia putris triseriata,,,,346056,Axylia putris triseriata,15.46,13.64,0.0558,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,140,2993,macromoth,Noctuoidea,Noctuidae,Apamea,Apamea aquila substriata,,,,346017,Apamea aquila substriata,21.06,17.51,0.1105,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,141,2993,macromoth,Noctuoidea,Noctuidae,Nacna,Nacna buschmannferenci,,,,346539,Nacna malachitis,16.01,13.38,0.04,,,,,,,,,0,1,4.6,6.5,5.9,0,1,4.6,6.5,5.9,,,18-VIII-2015,12.11926823,5.9,
MCTT,142,2993,macromoth,Noctuoidea,Noctuidae,Euplexidia,Euplexidia pallidivirens,,,,346287,Euplexidia pallidivirens,17.6,16.52,0.0487,,,,,,,,,1,0,40.5,44.1,41.4,1,0,40.5,44.1,41.4,,,18-VIII-2015,12.11926823,39.65882353,
MCTT,143,2993,macromoth,Noctuoidea,Erebidae,Agylla,Agylla pulchristriata,,,,343774,Agylla pulchristriata,25.31,14.97,0.0644,,,,,,,,,0,1,-0.8,1,0.2,0,1,-0.8,1,0.2,,,18-VIII-2015,12.11926823,0.875,should be rechecked
MCTT,144,2993,macromoth,Noctuoidea,Erebidae,Taicallimorpha,Taicallimorpha albipuncta,,,,343812,Taicallimorpha albipuncta,37.01,24.74,0.1808,,,,,,,,,1,0,22.2,25.9,23.1,1,0,22.2,25.9,23.1,,,18-VIII-2015,12.11926823,38.3047619,
MCTT,145,2993,macromoth,Noctuoidea,Noctuidae,Apamea,Apamea taiwana,,,,346022,Apamea taiwana,17.59,15.98,0.0351,,,,,,,,,1,0,42.3,43.4,42.7,1,0,42.3,43.4,42.7,,,18-VIII-2015,12.11926823,41.45714286,
MCTT,146,2993,macromoth,Noctuoidea,Noctuidae,Atrachea,Atrachea ochrotica,,,,346045,Atrachea ochrotica,20.15,16.15,0.0611,,,,,,,,,0,1,3.2,5.8,5,0,1,3.2,5.8,5,,,18-VIII-2015,12.11926823,5,
MCTT,147,2993,macromoth,Noctuoidea,Erebidae,Eudocima,Eudocima tyrannus,,,,345952,Eudocima tyrannus,51.95,31.94,0.5118,,,,,,,,,1,0,42.7,44.7,43.8,1,0,42.7,44.7,43.8,,,18-VIII-2015,12.11926823,43.8,
MCTT,148,2993,macromoth,Noctuoidea,Noctuidae,Tiracola,Tiracola aureata,,,,413194,Tiracola plagiata,24.82,22.75,0.1227,,,,,,,,,1,0,39.9,42.8,41.4,1,0,39.9,42.8,41.4,,,18-VIII-2015,12.11926823,42.56190476,
MCTT,149,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,33.58,22,0.0451,,,,,,,,,0,1,-3.1,-1.6,-2.3,0,1,-3.1,-1.6,-2.3,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,150,2993,macromoth,Noctuoidea,Erebidae,Hypocala,Hypocala deflorata,,,,346398,Hypocala deflorata,20.52,23.87,0.1573,,,,,,,,,0,1,2.3,6.3,5.3,0,1,2.3,6.3,5.3,,,18-VIII-2015,12.11926823,2.866666667,
MCTT,151,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,32.8,22.52,0.0726,,,,,,,,,1,0,38.9,43.7,41.4,1,0,38.9,43.7,41.4,,,18-VIII-2015,12.11926823,40.75714286,
MCTT,152,2993,macromoth,Noctuoidea,Noctuidae,Diarsia,Diarsia cia,,,,346196,Diarsia cia,18.29,15.59,0.0486,,,,,,,,,0,1,-1.2,0.6,0.1,0,1,-1.2,0.6,0.1,,,18-VIII-2015,12.11926823,-0.333333333,
MCTT,153,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,33.71,22.01,0.0734,,,,,,,,,1,0,38.6,39.9,39.2,1,0,38.6,39.9,39.2,,,18-VIII-2015,12.11926823,40.75714286,
MCTT,154,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,33.12,21.61,0.0553,,,,,,,,,1,0,39,42.2,40.6,1,0,39,42.2,40.6,,,18-VIII-2015,12.11926823,40.75714286,
MCTT,155,2993,macromoth,Noctuoidea,Erebidae,Catocala,Catocala shirozui,,,,346116,Catocala shirozui,37.71,27.37,0.2591,,,,,,,,,0,1,-1,1.2,0,0,1,-1,1.2,0,,,18-VIII-2015,12.11926823,1.675,
MCTT,156,2993,macromoth,Noctuoidea,Noctuidae,Anaplectoides,Anaplectoides inouei,,,,345996,Anaplectoides inouei,34.58,24.09,0.2081,,,,,,,,,0,1,-4.1,-2.4,-2.9,0,1,-4.1,-2.4,-2.9,,,18-VIII-2015,12.11926823,1.166666667,Specimen lost
MCTT,157,2993,macromoth,Geometroidea,Geometridae,Alcis,Alcis taiwanensis,,,,344636,Alcis taiwanensis,19.47,14.99,0.0126,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,pinned
MCTT,158,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,31.44,28.26,0.0413,,,,,,,,,0,1,0.5,2.3,1.8,0,1,0.5,2.3,1.8,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,159,2993,macromoth,Geometroidea,Geometridae,Alcis,Alcis taiwanensis,,,,344636,Alcis taiwanensis,21.31,13.48,0.0187,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,Specimen lost
MCTT,160,2993,macromoth,Geometroidea,Geometridae,Arichanna,Arichanna ochrivena,,,,344674,Arichanna ochrivena,25.73,15.45,0.0406,,,,,,,,,0,1,0,1.6,1,0,1,0,1.6,1,,,18-VIII-2015,12.11926823,-0.757142857,
MCTT,161,2993,micromoth,Pyraloidea,Crambidae,Palpita,Palpita asiaticalis,,,,349586,Palpita asiaticalis,15.24,13.48,0.0127,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,162,2993,macromoth,Geometroidea,Geometridae,Alcis,Alcis taiwanensis,,,,344636,Alcis taiwanensis,18.92,12.24,0.0168,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,嚴重破損
MCTT,163,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,31.17,21.76,0.0676,,,,,,,,,1,0,38.4,41.4,40.5,1,0,38.4,41.4,40.5,,,18-VIII-2015,12.11926823,40.75714286,
MCTT,164,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,32.74,21.19,0.0722,,,,,,,,,0,1,-0.1,1.8,1.2,0,1,-0.1,1.8,1.2,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,165,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,,19.42,0.0621,,,,,,,,,0,1,6.9,10.8,9.4,0,1,6.9,10.8,9.4,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,166,2993,micromoth,Pyraloidea,Crambidae,Palpita,Palpita asiaticalis,,,,349586,Palpita asiaticalis,15.22,13.28,0.0134,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,167,2993,macromoth,Geometroidea,Geometridae,Alcis,Alcis postlurida,,,,344628,Alcis postlurida,17.23,10.39,0.0156,,,,,,,,,0,1,-4.2,-3.2,-3.6,0,1,-4.2,-3.2,-3.6,,,18-VIII-2015,12.11926823,-2.75,個體破 (B 20.17)
MCTT,168,2993,micromoth,Pyraloidea,Crambidae,Palpita,Palpita asiaticalis,,,,349586,Palpita asiaticalis,15.82,12.94,0.0163,,,,,,,,,1,0,38.2,39.5,38.5,,,,,,,,18-VIII-2015,12.11926823,38.5,
MCTT,169,2993,macromoth,Geometroidea,Geometridae,Ourapteryx,Ourapteryx monticola,,,,345121,Ourapteryx monticola,27.05,16.63,0.0621,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,170,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,33.1,21.57,0.0634,,,,,,,,,0,1,2.1,3.8,3.1,0,1,2.1,3.8,3.1,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,171,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,32.17,28.89,0.04,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,172,2993,macromoth,Noctuoidea,Noctuidae,Diarsia,Diarsia yoshimotoi,,,,346205,Diarsia yoshimotoi,19.75,16.73,0.0633,,,,,,,,,1,0,37.6,40.5,39.3,1,0,37.6,40.5,39.3,,,18-VIII-2015,12.11926823,40.58,
MCTT,173,2993,macromoth,Noctuoidea,Erebidae,Asota,Asota heliconia zebrina,,,,346033,Asota heliconia zebrina,30.14,19.66,0.0624,,,,,,,,,0,1,-0.9,-0.3,-0.5,0,1,-0.9,-0.3,-0.5,,,18-VIII-2015,12.11926823,2.9,
MCTT,174,2993,macromoth,Geometroidea,Geometridae,Lassaba,Lassaba parvalbidaria parvalbidaria,,,,345010,Lassaba parvalbidaria parvalbidaria,25.81,14.85,0.0632,,,,,,,,,0,1,3.8,5.4,4.5,0,1,3.8,5.4,4.5,,,18-VIII-2015,12.11926823,0.725,
MCTT,175,2993,macromoth,Geometroidea,Geometridae,Rikiosatoa,Rikiosatoa mavi,,,,345235,Rikiosatoa mavi,23.19,14.2,0.0196,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,176,2993,macromoth,Noctuoidea,Noctuidae,Tiracola,Tiracola aureata,,,,413194,Tiracola plagiata,25.05,22.87,0.1087,,,,,,,,,1,0,38.6,40.1,39.5,1,0,38.6,40.1,39.5,,,18-VIII-2015,12.11926823,42.56190476,
MCTT,177,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,34.02,22.27,0.0813,,,,,,,,,1,0,31.4,38.5,35,1,0,31.4,38.5,35,,,18-VIII-2015,12.11926823,40.75714286,
MCTT,178,2993,macromoth,Geometroidea,Geometridae,Dilophodes,Dilophodes elegans khasiana,,,,414118,Dilophodes elegans khasiana,23.91,18.97,0.0257,,,,,,,,,0,1,-0.5,0.5,0.1,0,1,-0.5,0.5,0.1,,,18-VIII-2015,12.11926823,0.1,
MCTT,179,2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,Specimen lost
MCTT,180,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,29.89,20.25,0.046,,,,,,,,,0,1,-0.4,1.4,0.9,0,1,-0.4,1.4,0.9,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,181,2993,macromoth,Noctuoidea,Erebidae,Thyas,Thyas coronata,,,,346573,Thyas coronata,41.14,32.47,0.4571,,,,,,,,,0,1,1.3,3,1.9,0,1,1.3,3,1.9,,,18-VIII-2015,12.11926823,3.666666667,
MCTT,182,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,31.76,19.85,0.0586,,,,,,,,,0,1,1,3.7,2.9,0,1,1,3.7,2.9,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,183,2993,macromoth,Noctuoidea,Erebidae,Asota,Asota egens confinis,,,,346031,Asota egens indica,32.13,20.49,0.0831,,,,,,,,,1,0,42.8,44,43.5,1,0,42.8,44,43.5,,,18-VIII-2015,12.11926823,43.5,
MCTT,184,2993,macromoth,Drepanoidea,Drepanidae,Horithyatira,Horithyatira decorata takamukui,,,,347724,Horithyatira decorata takamukui,19.99,14.17,0.0644,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
MCTT,185,2993,macromoth,Geometroidea,Geometridae,Arichanna,Arichanna ochrivena,,,,344674,Arichanna ochrivena,25.84,18.07,0.0353,,,,,,,,,0,1,0.9,1.8,1.5,0,1,0.9,1.8,1.5,,,18-VIII-2015,12.11926823,-0.757142857,
MCTT,186,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,31.27,20.99,0.0517,,,,,,,,,0,1,-2.5,-2.3,-2.4,0,1,-2.5,-2.3,-2.4,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,187,2993,macromoth,Noctuoidea,Noctuidae,Euplexidia,Euplexidia pallidivirens,,,,346287,Euplexidia pallidivirens,18.01,17.74,0.0545,,,,,,,,,1,0,41,42.5,41.8,1,0,41,42.5,41.8,,,18-VIII-2015,12.11926823,39.65882353,
MCTT,188,2993,macromoth,Noctuoidea,Erebidae,Thyas,Thyas coronata,,,,346573,Thyas coronata,39.95,30.75,0.676,,,,,,,,,0,1,4,6.3,5.4,0,1,4,6.3,5.4,,,18-VIII-2015,12.11926823,3.666666667,
MCTT,189,2993,macromoth,Noctuoidea,Erebidae,Daddala,Daddala lucilla,,,,346189,Daddala lucilla,25.04,18.42,0.1359,,,,,,,,,0,1,-2,-1.2,-1.5,0,1,-2,-1.2,-1.5,,,18-VIII-2015,12.11926823,0.025,
MCTT,190,2993,macromoth,Noctuoidea,Noctuidae,Amphipyra,Amphipyra fuscusa,,,,345982,Amphipyra fuscusa,32.4,26.47,0.2568,,,,,,,,,1,0,37.4,41.9,39.7,1,0,37.4,41.9,39.7,,,18-VIII-2015,12.11926823,39.18,破損發霉
MCTT,191,2993,macromoth,Noctuoidea,Noctuidae,Anaplectoides,Anaplectoides inouei,,,,345996,Anaplectoides inouei,35.92,24.82,0.2177,,,,,,,,,1,0,39.2,41.4,40.4,1,0,39.2,41.4,40.4,,,18-VIII-2015,12.11926823,39.1,Specimen lost
MCTT,192,2993,macromoth,Noctuoidea,Noctuidae,Euplexidia,Euplexidia pallidivirens,,,,346287,Euplexidia pallidivirens,17.37,15.38,0.0438,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,should be rechecked
MCTT,193,2993,macromoth,Noctuoidea,Erebidae,Agylla,Agylla pulchristriata,,,,343774,Agylla pulchristriata,26.03,14.07,0.047,,,,,,,,,1,0,38.8,43.4,41,1,0,38.8,43.4,41,,,18-VIII-2015,12.11926823,39.55,pinned [破損]
MCTT,194,2993,macromoth,Noctuoidea,Noctuidae,Xestia,Xestia tamsi,,,,346826,Xestia tamsi,18.05,16.11,0.0479,,,,,,,,,0,1,4.8,7.5,6.2,0,1,4.8,7.5,6.2,,,18-VIII-2015,12.11926823,1.85,
MCTT,195,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,31.68,20.93,0.0551,,,,,,,,,0,1,-3.4,1.1,-0.5,0,1,-3.4,1.1,-0.5,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,196,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,31.31,20,0.066,,,,,,,,,1,0,40.2,43,41.4,1,0,40.2,43,41.4,,,18-VIII-2015,12.11926823,40.75714286,
MCTT,197,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,29.78,18.12,0.032,,,,,,,,,0,1,0.8,2.9,2.3,0,1,0.8,2.9,2.3,,,18-VIII-2015,12.11926823,2.113043478,
MCTT,198,2993,macromoth,Noctuoidea,Erebidae,Thyas,Thyas coronata,,,,346573,Thyas coronata,40.08,29.78,0.653,,,,,,,,,0,1,2.7,4.6,3.7,0,1,2.7,4.6,3.7,,,18-VIII-2015,12.11926823,3.666666667,
MCTT,199,2993,macromoth,Geometroidea,Geometridae,Epobeidia,Epobeidia lucifera extranigricans,,,,344823,Epobeidia lucifera extranigricans,32.28,21.1,0.049,,,,,,,,,1,0,40.9,43.3,41.9,1,0,40.9,43.3,41.9,,,18-VIII-2015,12.11926823,40.75714286,
MCTT,200,2993,macromoth,Noctuoidea,Noctuidae,Amphipyra,Amphipyra fuscusa,,,,345982,Amphipyra fuscusa,32.75,27.8,0.3644,,,,,,,,,1,0,38.5,41.4,40,1,0,38.5,41.4,40,,,18-VIII-2015,12.11926823,39.18,Specimen lost (Noctuidae)
MCTT,201,2993,macromoth,Noctuoidea,Noctuidae,Anaplectoides,Anaplectoides inouei,,,,345996,Anaplectoides inouei,32.97,24.29,0.1374,,,,,,,,,0,1,5.4,10.9,8.6,0,1,5.4,10.9,8.6,,,18-VIII-2015,12.11926823,1.166666667,Specimen lost
MCTT,202,2993,macromoth,Noctuoidea,Noctuidae,Euplexidia,Euplexidia pallidivirens,,,,346287,Euplexidia pallidivirens,16.95,15.51,0.0432,,,,,,,,,1,0,40.6,41.6,41.2,1,0,40.6,41.6,41.2,,,18-VIII-2015,12.11926823,39.65882353,
MCTT,203,2993,macromoth,Noctuoidea,Noctuidae,Euplexidia,Euplexidia pallidivirens,,,,346287,Euplexidia pallidivirens,17.12,15.94,0.0517,,,,,,,,,1,0,38.6,41.1,40.1,1,0,38.6,41.1,40.1,,,18-VIII-2015,12.11926823,39.65882353,
MCTT,204,2993,macromoth,Geometroidea,Geometridae,Hypocometa,Hypocometa clauda,,,,344961,Hypocometa clauda,19.33,14.01,0.0189,,,,,,,,,,,,,,,,,,,,,18-VIII-2015,12.11926823,,
